id,cause,jivdate,images1,terrain,comments,jivreport,spillvolume,incidentsite,GeoID,location,country,"city,country",geo_longitude,geo_latitude,geo_accuracy,datereported,cleanupcompleted
792943_24in_Bomu-Bonny_pipeline_at_Mogho_JIV.pdf,Sabotage/Theft,3/28/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/792943_24in_Bomu-Bonny_pipeline_at_Mogho_Photos.pdf,Land,Initial cleanup of residual impacted area completed on 28th March 2012. Site remediation and certification planned for June 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/792943_24in_Bomu-Bonny_pipeline_at_Mogho_JIV.pdf,1.3,"24"" Bomu - Bonny Pipeline at Mogho ",153,Mogho,Nigeria,"Mogho, Nigeria",2.84755,7.43987,50,3/26/2012,No recoverable oil was found on site.
793032_24in_Nkpoku-Bomu_pipeline_at_Bera_JIV.pdf,Sabotage/Theft,3/27/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/793032_24in_Nkpoku-Bomu_pipeline_at_Bera_Photos.pdf,Land,Initial cleanup of residual impacted area  completed on 27th March 2012. Site remediation and certification planned for June 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/793032_24in_Nkpoku-Bomu_pipeline_at_Bera_JIV.pdf,2.1,"24"" Nkpoku - Bomu Trunkline at Bera ",154,Bera,Nigeria,"Bera, Nigeria",8.67425,9.08457,9,3/26/2012,Recovery of spilled volume was completed on 27th March 2012.
793649_10in_DiebuCreek-NunRiver_pipeline_at_Oporoma_JIV.pdf,Operational,4/20/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/793649_10in_DiebuCreek-NunRiver_pipeline_at_Oporoma_Photos.pdf,Swamp,Initial cleanup of residual impacted area planned for completion in July 2012. Delays envisgaed due to community contracting.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/793649_10in_DiebuCreek-NunRiver_pipeline_at_Oporoma_JIV.pdf,176,10” Diebu Creek delivery line at Oporoma ,155,Oporoma,Nigeria,"Oporoma, Nigeria",8.67425,9.08457,9,3/27/2012,Containment in place. Recovery of spilled volume commenced  1st April 2012 and was completed on 3rd May 2012.
794459_Ubie_Well9S_flowline_at_Idu-Ekpeye_JIV.pdf,Sabotage/Theft,4/4/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/794459_Ubie_Well9S_flowline_at_Idu-Ekpeye_Photos.pdf,Land,Initial cleanup of residual impacted area planned for completion in May 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/794459_Ubie_Well9S_flowline_at_Idu-Ekpeye_JIV.pdf,1,Ubie Well 9S Flowline at Ubie ,156,Ubie,Nigeria,"Ubie, Nigeria",6.25638,9.204,50,3/28/2012,No recoverable oil was found on site.
794396_8in_Umuechem-Nkpoku_pipeline_at_Umuechem_JIV.pdf,Sabotage/Theft,3/30/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/794396_8in_Umuechem-Nkpoku_pipeline_at_Umuechem_Photos.pdf,Land,"Remediation is ongoing, Site Certification planned for July 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/794396_8in_Umuechem-Nkpoku_pipeline_at_Umuechem_JIV.pdf,9.1,"8"" Umuechem - Nkpoku delivery line at Umuechem ",157,Umuechem,Nigeria,"Umuechem, Nigeria",8.67425,9.08457,9,3/29/2012,Recovery of spilled volume was completed on 30th March 2012. Initial cleanup of residual impacted area completed on 4th May 2012.
809483_16in_NunRiver-Kolocreek_pipeline_at_Aguobiri_JIV.pdf,Sabotage/Theft,5/5/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/809483_16in_NunRiver-Kolocreek_pipeline_at_Aguobiri_Photos.pdf,Swamp,Initial cleanup of residual impacted area planned for completion in July 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/809483_16in_NunRiver-Kolocreek_pipeline_at_Aguobiri_JIV.pdf,937.3,"16"" Nun-River - Kolo Creek Pipeline at Aguobiri ",158,Aguobiri,Nigeria,"Aguobiri, Nigeria",6.18761,6.25781,40,5/1/2012,Containment in place. Recovery of spilled volume commenced on 9th May 2012.
657132_18in_Assa_Rumuekpe_Pipeline_at_Egbeda_JIV.pdf,Sabotage/Theft,5/4/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/657132_18in_Assa_Rumuekpe_Pipeline_at_Egbeda_Photos.pdf,Land,Initial cleanup of residual impacted area planned for completion in July 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/657132_18in_Assa_Rumuekpe_Pipeline_at_Egbeda_JIV.pdf,1251.72,16'' Eriemu - UPS Pipeline at Ekrejebor ,159,Ekrejebor,Nigeria,"Ekrejebor, Nigeria",8.67425,9.08457,9,5/3/2012,Recovery of spilled volume commenced  on 4th May 2012.
810760_12in_ImoRiver2_pipeline_at_Odagwa_JIV.pdf,Sabotage/Theft,5/5/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/810760_12in_ImoRiver2_pipeline_at_Odagwa_Photos.pdf,Land,Initial cleanup of residual impacted area planned for completion in June 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/810760_12in_ImoRiver2_pipeline_at_Odagwa_JIV.pdf,0.79,"12"" Imo River 2 Pipeline at Odagwa ",160,Odagwa,Nigeria,"Odagwa, Nigeria",9.02434,6.63633,50,5/4/2012,Recovery of spilled volume was completed on 5th May 2012.
810919_24in_Bomu-Bonny_pipeline_at_Mogho_JIV.pdf,Sabotage/Theft,5/6/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/810919_24in_Bomu-Bonny_pipeline_at_Mogho_Photos.pdf,Land,Initial cleanup of residual impacted area planned for completion in July 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/810919_24in_Bomu-Bonny_pipeline_at_Mogho_JIV.pdf,67.87,"24"" Bomu - Bonny TNP at Mogho ",161,Mogho,Nigeria,"Mogho, Nigeria",2.84755,7.43987,50,5/5/2012,Recovery of spilled volume was completed on 6th May 2012.
735234_24in_Trans_Ramos_Pipeline_at_Aghoro2_JIV.pdf,Others,11/3/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/735234_24in_Trans_Ramos_Pipeline_at_Aghoro2_Photos.pdf,Swamp,Mystery spill (Joint investigation team could not establish the source of spill). Cleanup of residual impacted area planned for completion in February 2012. Delay due to community issues.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/735234_24in_Trans_Ramos_Pipeline_at_Aghoro2_JIV.pdf,1.3,24'' Trans Ramos Pipeline Right of Way at Aghoro ,162,Aghoro,Nigeria,"Aghoro, Nigeria",6.10409,6.68674,50,11/1/2011,No recoverable oil was found on site.
734895_24in_Npoku-Bomu_pipeline_at_Biara_JIV.pdf,Sabotage/Theft,11/3/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734895_24in_Npoku-Bomu_pipeline_at_Biara_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/734895_24in_Npoku-Bomu_pipeline_at_Biara_JIV.pdf,0.23,"24"" Nkpoku - Bomu Pipeline at Biara ",163,Biara,Nigeria,"Biara, Nigeria",8.67425,9.08457,9,11/1/2011,No recoverable oil was found on site.
737431_Olomoro_Compressor_Station2_JIV.pdf,Operational,11/9/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737431_Olomoro_Compressor_Station2_Photos.pdf,Land,"Recovery of spilled volume stalled by lingering intra-community conflicts. Community engagement for access to spill site ongoing. This is a recurrence of the incident of 14th June 2011, which has now been closed.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737431_Olomoro_Compressor_Station2_JIV.pdf,3.9,Olomoro compressor station saver pit 2,164,Olomoro,Nigeria,"Olomoro, Nigeria",11.08786,13.09313,50,11/7/2011,"Containment in place, recovery stalled by community issues."
737787_16in_Egbema-Assa_pipeline_at_Assa_JIV.pdf,Sabotage/Theft,11/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737787_16in_Egbema-Assa_pipeline_at_Assa_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737787_16in_Egbema-Assa_pipeline_at_Assa_JIV.pdf,0.8,"16"" Egbema-Assa Pipeline at Assa ",165,Assa,Nigeria,"Assa, Nigeria",8.67425,9.08457,9,11/8/2011,No recoverable oil was found on site.
737791_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_JIV.pdf,Sabotage/Theft,11/11/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737791_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_Photos.pdf,Land,This is the 13th sabotage incident at Ikarama since the beginning of August 2011. Overall schedule was impacted by difficulty of terrain. Post Cleanup inspection completed on 7th February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/737791_14in_Okordia-Rumuekpe_pipeline_at_Ikarama_JIV.pdf,83.3,"14"" Okordia - Rumuekpe Pipeline at Ikarama ",166,Ikarama,Nigeria,"Ikarama, Nigeria",5.84782,7.61163,50,11/8/2011,Recovery of spilled volume commenced on 11th November 2011. Cleanup of residual impacted area completed on 24th January 2012.
738282_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,11/12/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/738282_6in_ObigboNorth_pipeline_at_Ogale_Photos.pdf,Land,Post Cleanup inspection completed on 25th January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/738282_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,24.88,"6"" Obigbo North - Ogale Pipeline at Ogale ",167,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,11/9/2011,Recovery of spilled volume commenced on 12th November 2011 and was completed on 17th November 2011.  Cleanup of residual impacted area completed on 8th December 2011.
739689_12in_Adibawa-Okordia_pipeline_at_Ikarama_JIV.pdf,Operational,11/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/739689_12in_Adibawa-Okordia_pipeline_at_Ikarama_Photos.pdf,Land,Cleanup of residual impacted area planned for completion in February  2012. Overall schedule considers community contracting and difficulty of the work terrain (flooded seasonal swamp).,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/739689_12in_Adibawa-Okordia_pipeline_at_Ikarama_JIV.pdf,62.2,"12"" Adibawa - Okordia Pipeline at Ikarama ",168,Ikarama,Nigeria,"Ikarama, Nigeria",5.84782,7.61163,50,11/12/2011,Recovery of spilled volume commenced on 16th November 2011 and was completed on 28th November 2011.
739846_ 10in_Ogini-Eriemu_Deliveryline_at_Ovrode_ JIV.pdf,Sabotage/Theft,11/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/739846_ 10in_Ogini-Eriemu_Deliveryline_at_Ovrode_Photos.pdf,Land,Post Cleanup inspection completed on 25th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/739846_ 10in_Ogini-Eriemu_Deliveryline_at_Ovrode_ JIV.pdf,1,10'' Ogini-Eriemu delivery line  at Ovrode ,169,Ovrode,Nigeria,"Ovrode, Nigeria",8.67425,9.08457,9,11/14/2011,Recovery of spilled volume completed on 19th November 2011. Cleanup of residual impacted area completed on 20th November 2011.
741104_Krakama_Well13_at_Bille_JIV.pdf,Operational,11/28/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/741104_Krakama_Well13_at_Bille_Photos.pdf,Swamp,Overall schedule considers community contracting and difficulty of the work terrain.  Post Cleanup Inspection planned for March 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/741104_Krakama_Well13_at_Bille_JIV.pdf,22.7,Krakama Well 13 at Bille ,170,Bille,Nigeria,"Bille, Nigeria",8.67425,9.08457,9,11/14/2011,Recovery of spilled volume completed on 27th November 2011. Cleanup of residual impacted area completed on 31st January 2012.
740641_16in_Uzere-Eriemu_Pipeline_at_Iyede_ JIV.pdf,Sabotage/Theft,11/16/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/740641_16in_Uzere-Eriemu_Pipeline_at_Iyede_Photos.pdf,Land,Community issues resolved. Post Cleanup inspection completed on 26th January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/740641_16in_Uzere-Eriemu_Pipeline_at_Iyede_ JIV.pdf,36.5,16'' Uzere-Eriemu Pipeline at Iyede ,171,Iyede,Nigeria,"Iyede, Nigeria",5.86734,6.650325,20,11/15/2011,Recovery of spilled volume commenced on 17th November 2011. Cleanup of residual impacted area commenced on 9th December 2011 but was suspended on 12th December 2011 due to Community issues. Cleanup  restarted on 18th January 2012 and was completed on 24th January 2012.
743458_12in_ImoRiver-Ebubu_pipeline_at_Odagwa_JIV.pdf,Sabotage/Theft,11/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743458_12in_ImoRiver-Ebubu_pipeline_at_Odagwa_Photos.pdf,Land,JIV recommends no cleanup action required.  Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743458_12in_ImoRiver-Ebubu_pipeline_at_Odagwa_JIV.pdf,0.26,"12"" Imo River 2 - Ebubu Pipeline at Odagwa ",172,Odagwa,Nigeria,"Odagwa, Nigeria",9.02434,6.63633,50,11/21/2011,No recoverable oil was found on site.
743475_6in_ObigboNorth-Ogale_pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,11/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743475_6in_ObigboNorth-Ogale_pipeline_at_Ogale_Photos.pdf,Land,Post Cleanup inspection completed on 25th January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743475_6in_ObigboNorth-Ogale_pipeline_at_Ogale_JIV.pdf,6.8,"6"" Obigbo North - OgalePipeline at  Ogale ",173, Ogale,Nigeria," Ogale, Nigeria",5.92987,5.46164,40,11/21/2011,Recovery of spilled volume completed on 23rd November 2011.  Cleanup of residual impacted area was completed on 8th December 2011.
743699 _Batan_FlowStation_SaverPit_JIV.pdf,Operational,11/29/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743699 _Batan_FlowStation_SaverPit_Photos.pdf,Swamp,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/743699 _Batan_FlowStation_SaverPit_JIV.pdf,0,Batan Flowstation,174,Batan,Nigeria,"Batan, Nigeria",11.691208,8.835931,40,11/21/2011,No recoverable oil was found on site.
744183_12in_CawthorneChannel1_riser_pipeline_at_Ilomaturu_JIV.pdf,Operational,11/23/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/744183_12in_CawthorneChannel1_riser_pipeline_at_Ilomaturu_Photos.pdf,Swamp,Cleanup of residual impacted area planned for completion in February  2012. Overall schedule considers community contracting and difficulty of the work terrain.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/744183_12in_CawthorneChannel1_riser_pipeline_at_Ilomaturu_JIV.pdf,3.1,12” Cawthorne channel I Pipeline at Cawthorne Channel ,175,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,11/23/2011,No recoverable oil was found on site.
744907_8in_NorthBank_Tie-in_Manifold_JIV.pdf,Operational,12/2/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/744907_8in_NorthBank_Tie-in_Manifold_Photos.pdf,Swamp,Cleanup of residual impacted area planned for completion in February 2012. Overall schedule considers community contracting. SPDC is awaiting response from the community on nomination of a suitable contractor.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/744907_8in_NorthBank_Tie-in_Manifold_JIV.pdf,77.1,8'' Northbank - Northbank tie-in Manifold,176,Northbank - Northbank,Nigeria,"Northbank - Northbank, Nigeria",8.67425,9.08457,9,11/24/2011,No recoverable oil was found on site.
746463_12in_ImoRiver-Ogale_pipeline_at_Owaza_JIV.pdf,Sabotage/Theft,11/27/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746463_12in_ImoRiver-Ogale_pipeline_at_Owaza_Photos.pdf,Land,JIV took place as part of Imo River axis re-entry effort. JIV recommends no cleanup action required.  Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746463_12in_ImoRiver-Ogale_pipeline_at_Owaza_JIV.pdf,1.94,"12"" Imo River 1 - Ogale Pipeline at Owaza ",177,Owaza,Nigeria,"Owaza, Nigeria",7.65874,8.94925,50,11/28/2011,No recoverable oil was found on site at the time of the JIV.
746242_AwobaWell8T_flowline_at_Bille_JIV.pdf,Operational,12/6/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746242_AwobaWell8T_flowline_at_Bille_Photos.pdf,Swamp,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746242_AwobaWell8T_flowline_at_Bille_JIV.pdf,0.5,Awoba Well 8 T Flowline at Bille ,178,Bille,Nigeria,"Bille, Nigeria",8.67425,9.08457,9,11/28/2011,No recoverable oil was found on site.
746966_Ubefan_Well2_JIV.pdf,Sabotage/Theft,12/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746966_Ubefan_Well2_Photos.pdf,Swamp,Cleanup of residual impacted area planned for completion in March 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/746966_Ubefan_Well2_JIV.pdf,85,Ubefan Well 2,179,Ubefan ,Nigeria,"Ubefan , Nigeria",8.67425,9.08457,9,11/29/2011,No recoverable oil was found on site.
721661_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,10/3/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/721661_6in_ObigboNorth_pipeline_at_Ogale_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/721661_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,0.87,"6"" Obigbo North Pipeline at Ogale ",180,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,10/1/2011,No recoverable oil was found on site.
723956_4in_ImoRiver1_Well30S_flowline_at_Igiriukwu_JIV.pdf,Sabotage/Theft,10/6/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723956_4in_ImoRiver1_Well30S_flowline_at_Igiriukwu_Photos.pdf,Land,Post Cleanup Inspection completed on 30th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723956_4in_ImoRiver1_Well30S_flowline_at_Igiriukwu_JIV.pdf,6.6,"4"" Imo River 1 Well 30 S Flowline at  Igiriukwu ",181, Igiriukwu,Nigeria," Igiriukwu, Nigeria",8.41049,7.80496,50,10/2/2011,Recovery of spilled volume and cleanup of residual impacted area commenced on 17th October 2011 and was completed on 22nd October 2011.
722667_6in_ObigboNorth_pipeline_at_KomKom_JIV.pdf,Sabotage/Theft,10/4/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/722667_6in_ObigboNorth_pipeline_at_KomKom_Photos.pdf,Land,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/722667_6in_ObigboNorth_pipeline_at_KomKom_JIV.pdf,0.22,"6"" Obigbo - Ogale Condensate line at Komkom ",182,Komkom,Nigeria,"Komkom, Nigeria",8.67425,9.08457,9,10/4/2011,No recoverable oil was found on site.
723250_28in_TransForcados_Pipeline_at_Batan_JIV.pdf,Sabotage/Theft,10/8/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723250_28in_TransForcados_Pipeline_at_Batan_Photos.pdf,Swamp,Cleanup of residual impacted area planned for completion in March 2012. Schedule revised due to a nationwide industrial action by labour unions in January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723250_28in_TransForcados_Pipeline_at_Batan_JIV.pdf,134.28,28'' Trans Forcados Pipeline at Batan axis ,183,Batan axis,Nigeria,"Batan axis, Nigeria",11.691208,8.835931,39,10/4/2011,Containment in place. Recovery of spilled volume commenced on 13th October 2011 and was completed 19th October 2011.
723939_24in_Alakiri-Bonny_pipeline_at_Ilomatoru_JIV.pdf,Sabotage/Theft,10/8/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723939_24in_Alakiri-Bonny_pipeline_at_Ilomatoru_Photos.pdf,Swamp,Post Cleanup inspection completed on 24th January 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/723939_24in_Alakiri-Bonny_pipeline_at_Ilomatoru_JIV.pdf,154,"24"" Alakiri-Bonny Pipeline at Illomatoru ",184,Illomatoru,Nigeria,"Illomatoru, Nigeria",8.67425,9.08457,9,10/5/2011,Recovery of spilled volume commenced on 12th October 2011 and was completed on 26th October 2011. Cleanup of residual impacted area completed on 24th January 2012.
724785_12in_Egbema-Oguta_pipeline_at_Eziosu_JIV.pdf,Sabotage/Theft,10/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/724785_12in_Egbema-Oguta_pipeline_at_Eziosu_Photos.pdf,Land,Post Cleanup inspection completed on 27th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/724785_12in_Egbema-Oguta_pipeline_at_Eziosu_JIV.pdf,0.3,"12"" Egbema-Oguta  Pipeline at Eziosu ",185,Eziosu,Nigeria,"Eziosu, Nigeria",8.67425,9.08457,9,10/8/2011,Recovery of spilled volume and cleanup of residual impacted area completed on 13th October  2011.
725916_20in_UghelliPumpingStation-WarriRefineryPetrochemicalCompany_trunkline_at_Ugbomro_JIV.pdf,Operational,10/13/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/725916_20in_UghelliPumpingStation-WarriRefineryPetrochemicalCompany_trunkline_at_Ugbomro_Photos.pdf,Land,"Based on an estimated spill volume of 0.6 barrels and the fact that there was no recoverable oil found on site, the JIV recommended that no cleanup action was required. However, during the pipeline repair works, there was loss of containment, caused by sabotage of the containment measures. This resulted in the spillage of an estimated 859bbls (initially estimated as 293bbls) of crude oil. The revised total estimated spill volume of 859 barrels has been restated to the regulators in line with statutory requirements. Cleanup of residual impacted area planned for completion in February 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/725916_20in_UghelliPumpingStation-WarriRefineryPetrochemicalCompany_trunkline_at_Ugbomro_JIV.pdf,859,20'' Ughelli Pumping Station - Rapele Trunkline at Ugbomro ,186,Ugbomro,Nigeria,"Ugbomro, Nigeria",8.67425,9.08457,9,10/10/2011,Recovery of spilled volume commenced on 26th October 2011 and was completed on 9th December 2011.
725931_CawthorneChannel2_Well51T_flowline_at_Mbiama_JIV.pdf,Operational,10/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/725931_CawthorneChannel2_Well51T_flowline_at_Mbiama_Photos.pdf,Swamp,Post Cleanup inspection completed on 23rd November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/725931_CawthorneChannel2_Well51T_flowline_at_Mbiama_JIV.pdf,2.6,Cawthorne Channel 2 F/S Well 51T Flowline RoW,187,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,10/11/2011,Recovery of spilled volume commenced on 16th October 2011 and was completed on 26th October 2011. Cleanup of residual impacted area completed on 20th November 2011.
726993_12in_Adibawa-Okordia_pipeline_Ikarama_JIV.pdf,Sabotage/Theft,10/17/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/726993_12in_Adibawa-Okordia_pipeline_Ikarama_Photos.pdf,Land,Access for recovery of spilled volume denied by community following work suspension on 18th October 2011 due to community issues. Community issues resolved 2nd November 2011 and security clearance obtained 9th November 2011. This is the 11th sabotage incident at Ikarama since the beginning of August 2011. Post Cleanup Inspection completed on 7th February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/726993_12in_Adibawa-Okordia_pipeline_Ikarama_JIV.pdf,345.75,"12"" Adibawa - Okordia Pipeline at Ikarama. ",188,Ikarama,Nigeria,"Ikarama, Nigeria",5.84782,7.61163,50,10/13/2011,Containment in place. Recovery of spilled volume planned to commence on 10th November 2011. Recovery of spilled volume was completed on 28th November 2011.   Cleanup of residual impacted area was completed on 19th December 2011.
727743_20in_Buguma-Alakiri_pipeline_at_Bakana_JIV.pdf,Sabotage/Theft,10/21/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/727743_20in_Buguma-Alakiri_pipeline_at_Bakana_Photos.pdf,Swamp,"The JIV ran from 21st through 23rd October 2011 and the cause of spill was established as sabotage/theft. However, the area of impact and estimated spill volume could not be fully assessed because the team felt harassed and was compelled to leave site prematurely. 31.5 barrels of crude was recovered from the spill site during the botched JIV, resulting in an estimated spill volume of 52.5 barrels. The community issues were resolved in a meeting with SPDC representatives on 9Nov2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/727743_20in_Buguma-Alakiri_pipeline_at_Bakana_JIV.pdf,52.5,20” Buguma–Alakiri Trunk line at Bakana ,189,Bakana,Nigeria,"Bakana, Nigeria",8.67425,9.08457,9,10/16/2011,Recovery of spilled volume completed on 23rd October 2011.
728420_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,10/20/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728420_6in_ObigboNorth_pipeline_at_Ogale_Photos.pdf,Land,Spill point was approximately 2.5km from Komkom manifold (towards Ogale). JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728420_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,0.6,"6""  Obigbo - North Pipeline at Ogale ",190,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,10/18/2011,No recoverable oil was found on site.
728425_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,Sabotage/Theft,10/20/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728425_6in_ObigboNorth_pipeline_at_Ogale_Photos.pdf,Land,Spill point was approximately 3.5km from Komkom manifold (towards Ogale). Post Cleanup Inspection planned for January 2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728425_6in_ObigboNorth_pipeline_at_Ogale_JIV.pdf,1.73,"6""  Obigbo - North Pipeline at Ogale ",191,Ogale,Nigeria,"Ogale, Nigeria",5.92987,5.46164,40,10/18/2011,Recovery of spilled volume completed on 21st October 2011. Cleanup of residual impacted area was completed on 8th December 2011.
728747_8in_Umuechem-Nkpoku_pipeline_at_Igwuruta_JIV.pdf,Sabotage/Theft,10/21/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728747_8in_Umuechem-Nkpoku_pipeline_at_Igwuruta_Photos.pdf,Land,Post Cleanup inspection planned for February 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/728747_8in_Umuechem-Nkpoku_pipeline_at_Igwuruta_JIV.pdf,3.26,"8"" Umuechem - Nkpoku Pipeline at Igwuruta ",192,Igwuruta,Nigeria,"Igwuruta, Nigeria",3.51068,6.60624,40,10/19/2011,Recovery of spilled volume completed on 21st October 2011. Cleanup of residual impacted area was completed on 31st January 2012.
